"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus"
"OTU_1062","Bin56",5.19976406225044e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1065","Bin58",4.04164602622224e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_1064","Bin54",0.00016442924150888,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1071","Bin54",4.92090915409228e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1067","Bin51",2.28592659283058e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured__bacterium"
"OTU_1070","Bin62",2.75383941650605e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1069","Bin58",3.0910198697571e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_1072","Bin61",2.89286195843679e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rs-E47__termite__group","GWE2-42-42"
"OTU_1073","Bin43",7.65209711641827e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1074","Bin57",6.64332494247211e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__vadinHA17","uncultured__bacterium"
"OTU_1076","Bin55",6.34265157906708e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_1079","Bin47",4.78621904884197e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__Bacteroidetes__bacterium"
"OTU_1075","Bin53",4.18949359809493e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Mangrovibacterium"
"OTU_1078","Bin50",0.00011081643510266,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_1077","Bin33",0.000121411727701044,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_1068","Bin58",1.88485129858951e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_1082","Bin41",1.74476134592074e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Salinivirgaceae","uncultured"
"OTU_1081","Bin57",4.41402033013181e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__vadinHA17","uncultured__bacterium"
"OTU_1083","Bin37",1.73396129505479e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae__RC9__gut__group"
"OTU_1080","Bin40",3.03563049956828e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured"
"OTU_1087","Bin40",1.75261533028022e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","uncultured__bacterium"
"OTU_1084","Bin40",2.51203381147217e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","uncultured__bacterium"
"OTU_1085","Bin51",4.36034201288096e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured"
"OTU_1086","Bin56",3.27993221626329e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1089","Bin59",5.57605421162859e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","uncultured__organism"
"OTU_1088","Bin51",7.90345067493849e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1090","Bin46",5.07117028590323e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1095","Bin55",3.92553527352583e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_1093","Bin34",0.000111903622690828,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_1091","Bin59",2.15941415522863e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","uncultured__organism"
"OTU_1092","Bin52",3.56407856977704e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1096","Bin47",0.000107333147196213,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1097","Bin51",6.60137496797249e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured__bacterium"
"OTU_1098","Bin33",2.99467668772782e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_1094","Bin61",4.19474310148978e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1100","Bin42",3.71983878279806e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1099","Bin59",3.22470958726412e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas"
"OTU_1104","Bin61",2.30159060672851e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1101","Bin55",7.05863051250314e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1107","Bin40",1.04308451233547e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","uncultured__bacterium"
"OTU_1108","Bin62",2.82580720711049e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1103","Bin48",1.58320067380426e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1105","Bin59",7.27980293109473e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__BD2-2","uncultured__bacterium"
"OTU_1102","Bin32",5.08802881401131e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda"
"OTU_1110","Bin48",1.84047092865479e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1111","Bin124",1.37595048220023e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1106","Bin48",1.50204508371349e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Carboxylicivirga"
"OTU_1109","Bin53",0.000252503359176367,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Mangrovibacterium"
"OTU_1113","Bin62",2.42350821976355e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidetes__VC2.1__Bac22","uncultured__bacterium","uncultured__bacterium"
"OTU_1114","Bin56",2.45367816931138e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured"
"OTU_1115","Bin41",1.08347380757855e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenella"
"OTU_1112","Bin54",5.14212839604549e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1117","Bin43",3.57281781509552e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured"
"OTU_1118","Bin68",1.10499050502278e-05,"Bacteria","Cyanobacteria","Vampirivibrionia","Gastranaerophilales","uncultured__bacterium","uncultured__bacterium"
"OTU_1116","Bin59",2.73915988281813e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Roseimarinus"
"OTU_1120","Bin51",3.84116814431179e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured"
"OTU_1124","Bin54",3.8517812368739e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1119","Bin54",4.94247866109742e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1122","Bin46",3.83525326202929e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1127","Bin32",3.47282887334495e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Robiginitalea"
"OTU_1121","Bin53",8.8285953715843e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Mangrovibacterium"
"OTU_1126","Bin55",5.9501367096935e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1123","Bin53",2.57742856047819e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Mangrovibacterium"
"OTU_1128","Bin57",4.11546157215942e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__vadinHA17","uncultured__bacterium"
"OTU_1130","Bin51",2.98872620377639e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured"
"OTU_1125","Bin42",9.96844777758788e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1131","Bin43",2.10655410586759e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1129","Bin32",1.35572167459114e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter"
"OTU_1132","Bin32",7.24685282123107e-06,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algibacter"
"OTU_1133","Bin57",1.61458339414501e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__vadinHA17","uncultured__bacterium"
"OTU_1138","Bin57",3.09385651830573e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__vadinHA17","uncultured__bacterium"
"OTU_1135","Bin39",7.19230491128349e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured"
"OTU_1137","Bin53",1.66823988978513e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Mangrovibacterium"
"OTU_1136","Bin52",3.56617612456233e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1134","Bin58",1.37941825879903e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_1142","Bin53",9.98636427055759e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Mangrovibacterium"
"OTU_1141","Bin42",1.26639595156717e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1144","Bin34",8.9800247437966e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_1143","Bin54",1.10748562897024e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1140","Bin62",8.61578419132541e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Mangrovibacterium"
"OTU_1146","Bin59",6.20593968531692e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__BD2-2","uncultured__Bacteroidetes__bacterium"
"OTU_1147","Bin60",1.14144911265131e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__organism"
"OTU_1139","Bin32",4.01581995163283e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter"
"OTU_1148","Bin56",3.34203863728083e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_1145","Bin59",2.41078934483831e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","uncultured__bacterium"
"OTU_1150","Bin54",0.000189131475295805,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1152","Bin41",1.02146091197571e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Carboxylicivirga"
"OTU_1151","Bin39",1.80697605652244e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured"
"OTU_1149","Bin91",1.19269370795625e-05,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix"
"OTU_1156","Bin42",1.00380733097086e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured"
"OTU_1155","Bin44",4.45880594939436e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Williamwhitmaniaceae","Blvii28__wastewater-sludge__group"
"OTU_1153","Bin51",2.8977787646092e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured"
"OTU_1157","Bin43",4.35151405847646e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Mangrovibacterium"
"OTU_1158","Bin47",1.96040623169305e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1161","Bin47",2.85075694784041e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Mangroviflexus"
"OTU_1160","Bin34",5.60565898577717e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_1154","Bin52",1.80440894783142e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1165","Bin34",3.1117455291977e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_1159","Bin42",4.97937664259964e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1163","Bin34",1.22715179429324e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__vadinHA17","uncultured__bacterium"
"OTU_1162","Bin42",1.32756083795925e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum"
"OTU_1164","Bin59",2.2027132344931e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__BD2-2","uncultured__organism"
"OTU_1167","Bin56",1.77484562266222e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Mangrovibacterium"
"OTU_1170","Bin39",2.96530565592726e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured"
"OTU_1171","Bin32",1.32344792536499e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maribacter"
"OTU_1166","Bin56",2.16641332100892e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_1168","Bin42",1.88089905810322e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1169","Bin59",1.5116174982161e-05,"Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","PHOS-HE36","uncultured__bacterium"
"OTU_1173","Bin51",5.22884273507536e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","uncultured"
"OTU_1172","Bin51",1.47623573627261e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Tangfeifania"
"OTU_1174","Bin48",1.65484687815048e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__vadinHA17","uncultured__bacterium"
"OTU_1175","Bin54",1.10626514502429e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1179","Bin60",1.07901636654685e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1177","Bin34",4.0209628173462e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilum"
"OTU_1181","Bin54",8.61292866510486e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia"
"OTU_1176","Bin40",3.55958769316791e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella"
"OTU_1180","Bin41",1.68954933548573e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","Carboxylicivirga"
"OTU_1178","Bin56",3.32444938119577e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__vadinHA17","uncultured__bacterium"
"OTU_1182","Bin35",3.38450246536861e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","F082","uncultured__bacterium"
"OTU_1183","Bin56",1.75244880149357e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1184","Bin46",5.09435301378444e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1189","Bin48",1.38708476660324e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_1188","Bin59",1.38579829500906e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__BD2-2","uncultured__organism"
"OTU_1186","Bin32",2.43148107340926e-05,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella"
"OTU_1192","Bin52",1.16360793282454e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1185","Bin43",1.57548173047434e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1187","Bin39",1.58541947593544e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured"
"OTU_1191","Bin38",8.28187791963682e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","uncultured"
"OTU_1194","Bin38",2.47655238543388e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","uncultured"
"OTU_1193","Bin56",2.39601035866796e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1190","Bin4",1.03889228916895e-05,"Bacteria","Cloacimonadota","Cloacimonadia","Cloacimonadales","MSBL8","uncultured__bacterium"
"OTU_1196","Bin37",1.17479994691532e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","uncultured"
"OTU_1195","Bin56",1.76622706123031e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1198","Bin48",5.99972910873298e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured"
"OTU_1200","Bin55",1.40395464792283e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Roseimarinus"
"OTU_1197","Bin46",0.00205182559391934,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1201","Bin55",3.35332564678961e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","uncultured"
"OTU_1202","Bin42",8.71260714698521e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"OTU_1199","Bin38",1.40205571271952e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1204","Bin56",2.36382185628256e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
"OTU_1209","Bin62",3.34127287047654e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1203","Bin59",7.06987085418616e-06,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes__BD2-2","uncultured__Bacteroidetes__bacterium"
"OTU_1207","Bin60",1.54794168486818e-05,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured__bacterium"
"OTU_1205","Bin35",1.4860709618319e-05,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium"
