"Bins","Group","Process","Relative importance","Family","Phylum","Rank_within_group_process"
"Bin33","D1","DL",0,"Marinifilaceae","Bacteroidota",74
"Bin33","D5","DL",0,"Marinifilaceae","Bacteroidota",17
"Bin33","D0","DL",0,"Marinifilaceae","Bacteroidota",67
"Bin33","D3","DL",0,"Marinifilaceae","Bacteroidota",11
"Bin34","D3","DL",0,"Marinifilaceae","Bacteroidota",11
"Bin34","D5","DL",0,"Marinifilaceae","Bacteroidota",17
"Bin34","D6","DL",0,"Marinifilaceae","Bacteroidota",27
"Bin34","D0","DL",0,"Marinifilaceae","Bacteroidota",67
"Bin35","D5","DL",0,"Marinilabiliaceae","Bacteroidota",17
"Bin35","D7","DL",0,"Marinilabiliaceae","Bacteroidota",26
"Bin35","D0","DR",0,"Marinilabiliaceae","Bacteroidota",99
"Bin35","D1","HoS",0,"Marinilabiliaceae","Bacteroidota",82
"Bin35","D0","DL",0,"Marinilabiliaceae","Bacteroidota",67
"Bin36","D5","DL",0,"Marinilabiliaceae","Bacteroidota",17
"Bin36","D0","DL",0,"Marinilabiliaceae","Bacteroidota",67
"Bin36","D6","DL",0,"Marinilabiliaceae","Bacteroidota",27
"Bin36","D7","DL",0,"Marinilabiliaceae","Bacteroidota",26
"Bin37","D7","DR",0,"Rikenellaceae","Bacteroidota",95
"Bin37","D7","HoS",0,"Rikenellaceae","Bacteroidota",73
"Bin37","D5","DL",0,"Rikenellaceae","Bacteroidota",17
"Bin37","D0","DR",0,"Rikenellaceae","Bacteroidota",99
"Bin37","D3","DL",0,"Rikenellaceae","Bacteroidota",11
"Bin37","D7","DL",0,"Rikenellaceae","Bacteroidota",26
"Bin37","D0","DL",0,"Rikenellaceae","Bacteroidota",67
"Bin37","D5","HoS",0,"Rikenellaceae","Bacteroidota",70
"Bin38","D7","HoS",0,"Rikenellaceae","Bacteroidota",73
"Bin38","D7","DL",0,"Rikenellaceae","Bacteroidota",26
"Bin38","D6","HoS",0,"Rikenellaceae","Bacteroidota",83
"Bin38","D6","DL",0,"Rikenellaceae","Bacteroidota",27
"Bin38","D6","DR",0,"Rikenellaceae","Bacteroidota",95
"Bin38","D3","DL",0,"Rikenellaceae","Bacteroidota",11
"Bin38","D5","DL",0,"Rikenellaceae","Bacteroidota",17
"Bin38","D0","HoS",0,"Rikenellaceae","Bacteroidota",66
"Bin38","D0","DL",0,"Rikenellaceae","Bacteroidota",67
"Bin38","D5","HoS",0,"Rikenellaceae","Bacteroidota",70
"Bin39","D1","DL",0,"Marinifilaceae","Bacteroidota",74
"Bin39","D3","DL",0,"Marinifilaceae","Bacteroidota",11
"Bin39","D5","DL",0,"Marinifilaceae","Bacteroidota",17
"Bin39","D1","DR",0,"Marinifilaceae","Bacteroidota",102
"Bin39","D7","DL",0,"Marinifilaceae","Bacteroidota",26
"Bin39","D6","DL",0,"Marinifilaceae","Bacteroidota",27
"Bin39","D0","DL",0,"Marinifilaceae","Bacteroidota",67
"Bin39","D0","DR",0,"Marinifilaceae","Bacteroidota",99
"Bin4","D6","DL",0,"MSBL8","Cloacimonadota",27
"Bin4","D6","DR",0,"MSBL8","Cloacimonadota",95
"Bin4","D5","DR",0,"MSBL8","Cloacimonadota",85
"Bin4","D3","DL",0,"MSBL8","Cloacimonadota",11
"Bin4","D5","DL",0,"MSBL8","Cloacimonadota",17
"Bin4","D0","DL",0,"MSBL8","Cloacimonadota",67
"Bin4","D0","DR",0,"MSBL8","Cloacimonadota",99
"Bin4","D7","DL",0,"MSBL8","Cloacimonadota",26
"Bin4","D7","DR",0,"MSBL8","Cloacimonadota",95
"Bin4","D7","HoS",0,"MSBL8","Cloacimonadota",73
"Bin4","D5","HoS",0,"MSBL8","Cloacimonadota",70
"Bin4","D6","HoS",0,"MSBL8","Cloacimonadota",83
"Bin40","D1","DL",0,"Marinifilaceae","Bacteroidota",74
"Bin40","D5","HoS",0,"Marinifilaceae","Bacteroidota",70
"Bin40","D3","DL",0,"Marinifilaceae","Bacteroidota",11
"Bin40","D0","DR",0,"Marinifilaceae","Bacteroidota",99
"Bin40","D0","DL",0,"Marinifilaceae","Bacteroidota",67
"Bin41","D6","DL",0,"Marinilabiliaceae","Bacteroidota",27
"Bin41","D5","DL",0,"Marinilabiliaceae","Bacteroidota",17
"Bin41","D3","DL",0,"Marinilabiliaceae","Bacteroidota",11
"Bin41","D7","DL",0,"Marinilabiliaceae","Bacteroidota",26
"Bin42","D0","DL",0,"Bacteroidaceae","Bacteroidota",67
"Bin42","D0","HoS",0,"Bacteroidaceae","Bacteroidota",66
"Bin42","D1","HoS",0,"Bacteroidaceae","Bacteroidota",82
"Bin42","D5","DL",0,"Bacteroidaceae","Bacteroidota",17
"Bin42","D1","DL",0,"Bacteroidaceae","Bacteroidota",74
"Bin42","D3","DL",0,"Bacteroidaceae","Bacteroidota",11
"Bin43","D0","DR",0,"Prolixibacteraceae","Bacteroidota",99
"Bin43","D3","DL",0,"Prolixibacteraceae","Bacteroidota",11
"Bin43","D0","DL",0,"Prolixibacteraceae","Bacteroidota",67
"Bin43","D7","DL",0,"Prolixibacteraceae","Bacteroidota",26
"Bin43","D1","HoS",0,"Prolixibacteraceae","Bacteroidota",82
"Bin43","D5","DL",0,"Prolixibacteraceae","Bacteroidota",17
"Bin43","D0","HoS",0,"Prolixibacteraceae","Bacteroidota",66
"Bin44","D5","DL",0,"Williamwhitmaniaceae","Bacteroidota",17
"Bin44","D3","DL",0,"Williamwhitmaniaceae","Bacteroidota",11
"Bin44","D6","DR",0,"Williamwhitmaniaceae","Bacteroidota",95
"Bin44","D5","DR",0,"Williamwhitmaniaceae","Bacteroidota",85
"Bin44","D5","HoS",0,"Williamwhitmaniaceae","Bacteroidota",70
"Bin44","D6","HoS",0,"Williamwhitmaniaceae","Bacteroidota",83
"Bin44","D3","HoS",0,"Williamwhitmaniaceae","Bacteroidota",94
"Bin44","D7","DL",0,"Williamwhitmaniaceae","Bacteroidota",26
"Bin44","D7","DR",0,"Williamwhitmaniaceae","Bacteroidota",95
"Bin44","D7","HoS",0,"Williamwhitmaniaceae","Bacteroidota",73
"Bin44","D6","DL",0,"Williamwhitmaniaceae","Bacteroidota",27
"Bin44","D0","DL",0,"Williamwhitmaniaceae","Bacteroidota",67
"Bin44","D1","DR",0,"Williamwhitmaniaceae","Bacteroidota",102
"Bin45","D5","DL",0,"Marinilabiliaceae","Bacteroidota",17
"Bin45","D6","HoS",0,"Marinilabiliaceae","Bacteroidota",83
"Bin45","D6","DL",0,"Marinilabiliaceae","Bacteroidota",27
"Bin45","D3","DL",0,"Marinilabiliaceae","Bacteroidota",11
"Bin45","D0","DL",0,"Marinilabiliaceae","Bacteroidota",67
"Bin45","D7","HoS",0,"Marinilabiliaceae","Bacteroidota",73
"Bin45","D1","HoS",0,"Marinilabiliaceae","Bacteroidota",82
"Bin45","D1","DR",0,"Marinilabiliaceae","Bacteroidota",102
"Bin45","D7","DR",0,"Marinilabiliaceae","Bacteroidota",95
"Bin45","D7","DL",0,"Marinilabiliaceae","Bacteroidota",26
"Bin46","D0","DR",0,"Bacteroidaceae","Bacteroidota",99
"Bin46","D6","DL",0,"Bacteroidaceae","Bacteroidota",27
"Bin46","D0","DL",0,"Bacteroidaceae","Bacteroidota",67
"Bin46","D5","DL",0,"Bacteroidaceae","Bacteroidota",17
"Bin46","D7","DL",0,"Bacteroidaceae","Bacteroidota",26
"Bin46","D1","DR",0,"Bacteroidaceae","Bacteroidota",102
"Bin46","D1","DL",0,"Bacteroidaceae","Bacteroidota",74
"Bin46","D3","DR",0,"Bacteroidaceae","Bacteroidota",102
"Bin46","D3","DL",0,"Bacteroidaceae","Bacteroidota",11
"Bin47","D7","DL",0,"Prolixibacteraceae","Bacteroidota",26
"Bin47","D3","DL",0,"Prolixibacteraceae","Bacteroidota",11
"Bin47","D0","DL",0,"Prolixibacteraceae","Bacteroidota",67
"Bin47","D5","DL",0,"Prolixibacteraceae","Bacteroidota",17
"Bin47","D0","HoS",0,"Prolixibacteraceae","Bacteroidota",66
"Bin48","D3","DL",0,"Lentimicrobiaceae","Bacteroidota",11
"Bin48","D5","DL",0,"Lentimicrobiaceae","Bacteroidota",17
"Bin48","D7","DL",0,"Lentimicrobiaceae","Bacteroidota",26
"Bin48","D1","HoS",0,"Lentimicrobiaceae","Bacteroidota",82
"Bin48","D6","DL",0,"Lentimicrobiaceae","Bacteroidota",27
"Bin48","D0","HoS",0,"Lentimicrobiaceae","Bacteroidota",66
"Bin48","D0","DL",0,"Lentimicrobiaceae","Bacteroidota",67
"Bin49","D5","DL",0,"Marinilabiliaceae","Bacteroidota",17
"Bin49","D5","DR",0,"Marinilabiliaceae","Bacteroidota",85
"Bin49","D7","HoS",0,"Marinilabiliaceae","Bacteroidota",73
"Bin49","D0","HoS",0,"Marinilabiliaceae","Bacteroidota",66
"Bin49","D6","DL",0,"Marinilabiliaceae","Bacteroidota",27
"Bin49","D3","DL",0,"Marinilabiliaceae","Bacteroidota",11
"Bin49","D1","HoS",0,"Marinilabiliaceae","Bacteroidota",82
"Bin49","D7","DL",0,"Marinilabiliaceae","Bacteroidota",26
"Bin49","D0","DL",0,"Marinilabiliaceae","Bacteroidota",67
"Bin49","D5","HoS",0,"Marinilabiliaceae","Bacteroidota",70
"Bin5","D6","DL",0,"Sulfurovaceae","Campilobacterota",27
"Bin5","D7","HoS",0,"Sulfurovaceae","Campilobacterota",73
"Bin5","D3","DL",0,"Sulfurovaceae","Campilobacterota",11
"Bin5","D5","DL",0,"Sulfurovaceae","Campilobacterota",17
"Bin5","D0","DL",0,"Sulfurovaceae","Campilobacterota",67
"Bin5","D0","DR",0,"Sulfurovaceae","Campilobacterota",99
"Bin5","D5","HoS",0,"Sulfurovaceae","Campilobacterota",70
"Bin5","D1","HoS",0,"Sulfurovaceae","Campilobacterota",82
"Bin50","D0","DL",0,"Marinilabiliaceae","Bacteroidota",67
"Bin50","D0","DR",0,"Marinilabiliaceae","Bacteroidota",99
"Bin50","D6","DL",0,"Marinilabiliaceae","Bacteroidota",27
"Bin50","D7","HoS",0,"Marinilabiliaceae","Bacteroidota",73
"Bin50","D5","DL",0,"Marinilabiliaceae","Bacteroidota",17
"Bin50","D7","DL",0,"Marinilabiliaceae","Bacteroidota",26
"Bin50","D3","DL",0,"Marinilabiliaceae","Bacteroidota",11
"Bin51","D3","DL",0,"Prolixibacteraceae","Bacteroidota",11
"Bin51","D5","DL",0,"Prolixibacteraceae","Bacteroidota",17
"Bin51","D6","DL",0,"Prolixibacteraceae","Bacteroidota",27
"Bin52","D7","DL",0,"Prolixibacteraceae","Bacteroidota",26
"Bin52","D3","DL",0,"Prolixibacteraceae","Bacteroidota",11
"Bin52","D5","DR",0,"Prolixibacteraceae","Bacteroidota",85
"Bin52","D6","DL",0,"Prolixibacteraceae","Bacteroidota",27
"Bin52","D5","DL",0,"Prolixibacteraceae","Bacteroidota",17
"Bin53","D7","DL",0,"Prolixibacteraceae","Bacteroidota",26
"Bin53","D5","DL",0,"Prolixibacteraceae","Bacteroidota",17
"Bin53","D5","DR",0,"Prolixibacteraceae","Bacteroidota",85
"Bin53","D3","DL",0,"Prolixibacteraceae","Bacteroidota",11
"Bin53","D3","DR",0,"Prolixibacteraceae","Bacteroidota",102
"Bin53","D6","DL",0,"Prolixibacteraceae","Bacteroidota",27
"Bin53","D0","DL",0,"Prolixibacteraceae","Bacteroidota",67
"Bin54","D5","DL",0,"Prolixibacteraceae","Bacteroidota",17
"Bin54","D1","DL",0,"Prolixibacteraceae","Bacteroidota",74
"Bin54","D5","DR",0,"Prolixibacteraceae","Bacteroidota",85
"Bin54","D0","DR",0,"Prolixibacteraceae","Bacteroidota",99
"Bin54","D6","DR",0,"Prolixibacteraceae","Bacteroidota",95
"Bin54","D0","DL",0,"Prolixibacteraceae","Bacteroidota",67
"Bin54","D3","DL",0,"Prolixibacteraceae","Bacteroidota",11
"Bin54","D1","DR",0,"Prolixibacteraceae","Bacteroidota",102
"Bin54","D6","DL",0,"Prolixibacteraceae","Bacteroidota",27
"Bin54","D7","DL",0,"Prolixibacteraceae","Bacteroidota",26
"Bin54","D3","DR",0,"Prolixibacteraceae","Bacteroidota",102
"Bin55","D1","HoS",0,"Prolixibacteraceae","Bacteroidota",82
"Bin55","D5","DL",0,"Prolixibacteraceae","Bacteroidota",17
"Bin55","D0","HoS",0,"Prolixibacteraceae","Bacteroidota",66
"Bin55","D0","DL",0,"Prolixibacteraceae","Bacteroidota",67
"Bin55","D3","DL",0,"Prolixibacteraceae","Bacteroidota",11
"Bin56","D6","DL",0,"Prolixibacteraceae","Bacteroidota",27
"Bin56","D3","HoS",0,"Prolixibacteraceae","Bacteroidota",94
"Bin56","D7","DL",0,"Prolixibacteraceae","Bacteroidota",26
"Bin56","D3","DL",0,"Prolixibacteraceae","Bacteroidota",11
"Bin56","D5","DL",0,"Prolixibacteraceae","Bacteroidota",17
"Bin56","D0","DL",0,"Prolixibacteraceae","Bacteroidota",67
"Bin57","D7","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",26
"Bin57","D3","DR",0,"Bacteroidetes__vadinHA17","Bacteroidota",102
"Bin57","D7","HoS",0,"Bacteroidetes__vadinHA17","Bacteroidota",73
"Bin57","D3","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",11
"Bin57","D5","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",17
"Bin57","D5","DR",0,"Bacteroidetes__vadinHA17","Bacteroidota",85
"Bin57","D5","HoS",0,"Bacteroidetes__vadinHA17","Bacteroidota",70
"Bin57","D0","HoS",0,"Bacteroidetes__vadinHA17","Bacteroidota",66
"Bin57","D6","HoS",0,"Bacteroidetes__vadinHA17","Bacteroidota",83
"Bin57","D1","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",74
"Bin57","D6","DL",0,"Bacteroidetes__vadinHA17","Bacteroidota",27
"Bin57","D6","DR",0,"Bacteroidetes__vadinHA17","Bacteroidota",95
"Bin58","D5","DL",0,"Marinilabiliaceae","Bacteroidota",17
"Bin58","D3","DL",0,"Marinilabiliaceae","Bacteroidota",11
"Bin58","D5","DR",0,"Marinilabiliaceae","Bacteroidota",85
"Bin58","D5","HoS",0,"Marinilabiliaceae","Bacteroidota",70
"Bin58","D1","HoS",0,"Marinilabiliaceae","Bacteroidota",82
"Bin58","D0","HoS",0,"Marinilabiliaceae","Bacteroidota",66
"Bin58","D7","HoS",0,"Marinilabiliaceae","Bacteroidota",73
"Bin58","D6","HoS",0,"Marinilabiliaceae","Bacteroidota",83
"Bin58","D7","DL",0,"Marinilabiliaceae","Bacteroidota",26
"Bin58","D7","DR",0,"Marinilabiliaceae","Bacteroidota",95
"Bin58","D6","DL",0,"Marinilabiliaceae","Bacteroidota",27
"Bin58","D6","DR",0,"Marinilabiliaceae","Bacteroidota",95
"Bin59","D5","DL",0,"Marinilabiliaceae","Bacteroidota",17
"Bin59","D7","DL",0,"Marinilabiliaceae","Bacteroidota",26
"Bin59","D0","HoS",0,"Marinilabiliaceae","Bacteroidota",66
"Bin6","D3","DL",0,"Arcobacteraceae","Campilobacterota",11
"Bin6","D1","HoS",0,"Arcobacteraceae","Campilobacterota",82
"Bin6","D0","DL",0,"Arcobacteraceae","Campilobacterota",67
"Bin6","D0","DR",0,"Arcobacteraceae","Campilobacterota",99
"Bin6","D3","DR",0,"Arcobacteraceae","Campilobacterota",102
"Bin60","D6","HoS",0,"Lentimicrobiaceae","Bacteroidota",83
"Bin60","D6","DR",0,"Lentimicrobiaceae","Bacteroidota",95
"Bin60","D1","HoS",0,"Lentimicrobiaceae","Bacteroidota",82
"Bin60","D7","DL",0,"Lentimicrobiaceae","Bacteroidota",26
"Bin60","D7","HoS",0,"Lentimicrobiaceae","Bacteroidota",73
"Bin60","D6","DL",0,"Lentimicrobiaceae","Bacteroidota",27
"Bin60","D3","DL",0,"Lentimicrobiaceae","Bacteroidota",11
"Bin60","D0","HoS",0,"Lentimicrobiaceae","Bacteroidota",66
"Bin60","D7","DR",0,"Lentimicrobiaceae","Bacteroidota",95
"Bin60","D5","DR",0,"Lentimicrobiaceae","Bacteroidota",85
"Bin60","D5","HoS",0,"Lentimicrobiaceae","Bacteroidota",70
"Bin60","D5","DL",0,"Lentimicrobiaceae","Bacteroidota",17
"Bin61","D7","HoS",0,"Lentimicrobiaceae","Bacteroidota",73
"Bin61","D5","DR",0,"Lentimicrobiaceae","Bacteroidota",85
"Bin61","D6","DL",0,"Lentimicrobiaceae","Bacteroidota",27
"Bin61","D3","DL",0,"Lentimicrobiaceae","Bacteroidota",11
"Bin61","D7","DL",0,"Lentimicrobiaceae","Bacteroidota",26
"Bin61","D5","HoS",0,"Lentimicrobiaceae","Bacteroidota",70
"Bin61","D0","HoS",0,"Lentimicrobiaceae","Bacteroidota",66
"Bin61","D5","DL",0,"Lentimicrobiaceae","Bacteroidota",17
"Bin61","D6","HoS",0,"Lentimicrobiaceae","Bacteroidota",83
"Bin62","D7","DL",0,"uncultured__bacterium","Bacteroidota",26
"Bin62","D3","DL",0,"uncultured__bacterium","Bacteroidota",11
"Bin62","D0","HoS",0,"uncultured__bacterium","Bacteroidota",66
"Bin62","D5","DL",0,"uncultured__bacterium","Bacteroidota",17
"Bin62","D6","DL",0,"uncultured__bacterium","Bacteroidota",27
"Bin63","D5","DR",0,"uncultured__bacterium","Patescibacteria",85
"Bin63","D5","HoS",0,"uncultured__bacterium","Patescibacteria",70
"Bin63","D0","HoS",0,"uncultured__bacterium","Patescibacteria",66
"Bin63","D5","DL",0,"uncultured__bacterium","Patescibacteria",17
"Bin63","D6","DR",0,"uncultured__bacterium","Patescibacteria",95
"Bin63","D6","HoS",0,"uncultured__bacterium","Patescibacteria",83
"Bin63","D6","DL",0,"uncultured__bacterium","Patescibacteria",27
"Bin63","D7","DR",0,"uncultured__bacterium","Patescibacteria",95
"Bin63","D7","HoS",0,"uncultured__bacterium","Patescibacteria",73
"Bin63","D3","HoS",0,"uncultured__bacterium","Patescibacteria",94
"Bin63","D7","DL",0,"uncultured__bacterium","Patescibacteria",26
"Bin63","D3","DL",0,"uncultured__bacterium","Patescibacteria",11
"Bin63","D3","DR",0,"uncultured__bacterium","Patescibacteria",102
"Bin64","D6","DR",0,"uncultured__bacterium","Patescibacteria",95
"Bin64","D6","HoS",0,"uncultured__bacterium","Patescibacteria",83
"Bin64","D6","DL",0,"uncultured__bacterium","Patescibacteria",27
"Bin64","D7","DR",0,"uncultured__bacterium","Patescibacteria",95
"Bin64","D5","DL",0,"uncultured__bacterium","Patescibacteria",17
"Bin64","D3","DL",0,"uncultured__bacterium","Patescibacteria",11
"Bin64","D7","HoS",0,"uncultured__bacterium","Patescibacteria",73
"Bin64","D3","HoS",0,"uncultured__bacterium","Patescibacteria",94
"Bin64","D7","DL",0,"uncultured__bacterium","Patescibacteria",26
"Bin64","D5","HoS",0,"uncultured__bacterium","Patescibacteria",70
"Bin64","D5","DR",0,"uncultured__bacterium","Patescibacteria",85
"Bin65","D6","DL",0,"uncultured__bacterium","Patescibacteria",27
"Bin65","D7","DR",0,"uncultured__bacterium","Patescibacteria",95
"Bin65","D3","HoS",0,"uncultured__bacterium","Patescibacteria",94
"Bin65","D7","DL",0,"uncultured__bacterium","Patescibacteria",26
"Bin65","D3","DL",0,"uncultured__bacterium","Patescibacteria",11
"Bin65","D7","HoS",0,"uncultured__bacterium","Patescibacteria",73
"Bin65","D6","DR",0,"uncultured__bacterium","Patescibacteria",95
"Bin65","D5","HoS",0,"uncultured__bacterium","Patescibacteria",70
"Bin65","D5","DL",0,"uncultured__bacterium","Patescibacteria",17
"Bin65","D5","DR",0,"uncultured__bacterium","Patescibacteria",85
"Bin65","D3","DR",0,"uncultured__bacterium","Patescibacteria",102
"Bin65","D6","HoS",0,"uncultured__bacterium","Patescibacteria",83
"Bin66","D5","HoS",0,"uncultured__bacterium","Patescibacteria",70
"Bin66","D5","DR",0,"uncultured__bacterium","Patescibacteria",85
"Bin66","D6","DL",0,"uncultured__bacterium","Patescibacteria",27
"Bin66","D6","HoS",0,"uncultured__bacterium","Patescibacteria",83
"Bin66","D5","DL",0,"uncultured__bacterium","Patescibacteria",17
"Bin67","D5","HoS",0,"uncultured__bacterium","Patescibacteria",70
"Bin67","D7","DL",0,"uncultured__bacterium","Patescibacteria",26
"Bin67","D0","HoS",0,"uncultured__bacterium","Patescibacteria",66
"Bin67","D5","DR",0,"uncultured__bacterium","Patescibacteria",85
"Bin67","D1","HoS",0,"uncultured__bacterium","Patescibacteria",82
"Bin67","D5","DL",0,"uncultured__bacterium","Patescibacteria",17
"Bin67","D6","DL",0,"uncultured__bacterium","Patescibacteria",27
"Bin67","D3","DL",0,"uncultured__bacterium","Patescibacteria",11
"Bin67","D1","DL",0,"uncultured__bacterium","Patescibacteria",74
"Bin67","D3","HoS",0,"uncultured__bacterium","Patescibacteria",94
"Bin68","D5","DL",0,"uncultured__bacterium","Cyanobacteria",17
"Bin68","D5","DR",0,"uncultured__bacterium","Cyanobacteria",85
"Bin68","D0","DL",0,"uncultured__bacterium","Cyanobacteria",67
"Bin68","D7","DL",0,"uncultured__bacterium","Cyanobacteria",26
"Bin68","D7","DR",0,"uncultured__bacterium","Cyanobacteria",95
"Bin68","D6","DL",0,"uncultured__bacterium","Cyanobacteria",27
"Bin68","D6","HoS",0,"uncultured__bacterium","Cyanobacteria",83
"Bin68","D3","DL",0,"uncultured__bacterium","Cyanobacteria",11
"Bin68","D3","DR",0,"uncultured__bacterium","Cyanobacteria",102
"Bin68","D7","HoS",0,"uncultured__bacterium","Cyanobacteria",73
"Bin68","D6","DR",0,"uncultured__bacterium","Cyanobacteria",95
"Bin68","D5","HoS",0,"uncultured__bacterium","Cyanobacteria",70
"Bin68","D3","HoS",0,"uncultured__bacterium","Cyanobacteria",94
"Bin69","D1","DR",0,"uncultured__bacterium","Cyanobacteria",102
"Bin69","D6","HoS",0,"uncultured__bacterium","Cyanobacteria",83
"Bin69","D1","DL",0,"uncultured__bacterium","Cyanobacteria",74
"Bin69","D6","DL",0,"uncultured__bacterium","Cyanobacteria",27
"Bin69","D7","DL",0,"uncultured__bacterium","Cyanobacteria",26
"Bin69","D7","DR",0,"uncultured__bacterium","Cyanobacteria",95
"Bin69","D7","HoS",0,"uncultured__bacterium","Cyanobacteria",73
"Bin69","D3","DL",0,"uncultured__bacterium","Cyanobacteria",11
"Bin69","D3","DR",0,"uncultured__bacterium","Cyanobacteria",102
"Bin69","D3","HoS",0,"uncultured__bacterium","Cyanobacteria",94
"Bin69","D5","HoS",0,"uncultured__bacterium","Cyanobacteria",70
"Bin69","D0","DL",0,"uncultured__bacterium","Cyanobacteria",67
"Bin69","D5","DL",0,"uncultured__bacterium","Cyanobacteria",17
"Bin69","D0","HoS",0,"uncultured__bacterium","Cyanobacteria",66
"Bin7","D3","DL",0,"Spirochaetaceae","Spirochaetota",11
"Bin7","D0","DL",0,"Spirochaetaceae","Spirochaetota",67
"Bin7","D0","DR",0,"Spirochaetaceae","Spirochaetota",99
"Bin70","D7","HoS",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",73
"Bin70","D1","DL",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",74
"Bin70","D7","DL",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",26
"Bin70","D7","DR",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",95
"Bin70","D5","HoS",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",70
"Bin70","D6","DR",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",95
"Bin70","D0","HoS",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",66
"Bin70","D5","DL",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",17
"Bin70","D6","DL",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",27
"Bin70","D1","DR",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",102
"Bin70","D6","HoS",0,"uncultured__bacterium","Marinimicrobia__(SAR406__clade)",83
"Bin71","D5","DR",0,"Shewanellaceae","Proteobacteria",85
"Bin71","D3","DL",0,"Shewanellaceae","Proteobacteria",11
"Bin71","D5","DL",0,"Shewanellaceae","Proteobacteria",17
"Bin71","D0","DL",0,"Shewanellaceae","Proteobacteria",67
"Bin71","D1","HoS",0,"Shewanellaceae","Proteobacteria",82
"Bin71","D1","DR",0,"Shewanellaceae","Proteobacteria",102
"Bin71","D1","DL",0,"Shewanellaceae","Proteobacteria",74
"Bin72","D0","DL",0,"Vibrionaceae","Proteobacteria",67
"Bin72","D3","DL",0,"Vibrionaceae","Proteobacteria",11
"Bin72","D1","DR",0,"Vibrionaceae","Proteobacteria",102
"Bin72","D0","DR",0,"Vibrionaceae","Proteobacteria",99
"Bin72","D7","DL",0,"Vibrionaceae","Proteobacteria",26
"Bin72","D1","DL",0,"Vibrionaceae","Proteobacteria",74
"Bin73","D1","DR",0,"Vibrionaceae","Proteobacteria",102
"Bin73","D1","DL",0,"Vibrionaceae","Proteobacteria",74
"Bin73","D3","HoS",0,"Vibrionaceae","Proteobacteria",94
"Bin73","D0","DL",0,"Vibrionaceae","Proteobacteria",67
"Bin73","D3","DL",0,"Vibrionaceae","Proteobacteria",11
"Bin73","D0","HoS",0,"Vibrionaceae","Proteobacteria",66
"Bin74","D1","DR",0,"Vibrionaceae","Proteobacteria",102
"Bin74","D1","DL",0,"Vibrionaceae","Proteobacteria",74
"Bin74","D7","DL",0,"Vibrionaceae","Proteobacteria",26
"Bin74","D3","DL",0,"Vibrionaceae","Proteobacteria",11
"Bin74","D3","DR",0,"Vibrionaceae","Proteobacteria",102
"Bin74","D0","DR",0,"Vibrionaceae","Proteobacteria",99
"Bin74","D0","DL",0,"Vibrionaceae","Proteobacteria",67
"Bin75","D7","DL",0,"Vibrionaceae","Proteobacteria",26
"Bin75","D3","DL",0,"Vibrionaceae","Proteobacteria",11
"Bin75","D3","DR",0,"Vibrionaceae","Proteobacteria",102
"Bin75","D1","DL",0,"Vibrionaceae","Proteobacteria",74
"Bin75","D0","DL",0,"Vibrionaceae","Proteobacteria",67
"Bin76","D5","DL",0,"Rhodocyclaceae","Proteobacteria",17
"Bin76","D3","DL",0,"Rhodocyclaceae","Proteobacteria",11
"Bin76","D0","HoS",0,"Rhodocyclaceae","Proteobacteria",66
"Bin76","D6","DL",0,"Rhodocyclaceae","Proteobacteria",27
"Bin77","D0","DR",0,"Rhodospirillaceae","Proteobacteria",99
"Bin77","D3","DL",0,"Rhodospirillaceae","Proteobacteria",11
"Bin77","D0","HoS",0,"Rhodospirillaceae","Proteobacteria",66
"Bin77","D6","DL",0,"Rhodospirillaceae","Proteobacteria",27
"Bin77","D1","HoS",0,"Rhodospirillaceae","Proteobacteria",82
"Bin77","D5","DL",0,"Rhodospirillaceae","Proteobacteria",17
"Bin77","D7","DL",0,"Rhodospirillaceae","Proteobacteria",26
"Bin77","D0","DL",0,"Rhodospirillaceae","Proteobacteria",67
"Bin77","D1","DL",0,"Rhodospirillaceae","Proteobacteria",74
"Bin78","D1","HoS",0,"Rhodobacteraceae","Proteobacteria",82
"Bin78","D6","DL",0,"Rhodobacteraceae","Proteobacteria",27
"Bin78","D1","DL",0,"Rhodobacteraceae","Proteobacteria",74
"Bin78","D1","DR",0,"Rhodobacteraceae","Proteobacteria",102
"Bin78","D3","DL",0,"Rhodobacteraceae","Proteobacteria",11
"Bin78","D0","HoS",0,"Rhodobacteraceae","Proteobacteria",66
"Bin78","D0","DL",0,"Rhodobacteraceae","Proteobacteria",67
"Bin78","D5","DL",0,"Rhodobacteraceae","Proteobacteria",17
"Bin79","D3","DL",0,"Stappiaceae","Proteobacteria",11
