OTUID	RelAbund	Group	Kingdom	Phylum	Class	Order	Family	Genus
OTU_2150	0.000264648596802193	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2150	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2153	0	D5	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_2153	0	D6	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_2153	0	D3	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_2153	2.07556725253011e-06	D0	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_2153	0.00018812203332219	D1	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_2153	0	D7	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium
OTU_2158	0	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_2158	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_2158	0.000104365718610762	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_2158	0	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_2158	0	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_2158	0.000251063124803935	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Fusibacteraceae	Fusibacter
OTU_2160	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2160	0	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2160	0	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2160	0.000142067050600908	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2160	2.08022166842099e-06	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2160	0	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2163	8.28704284913484e-06	D6	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
OTU_2163	2.10877926985626e-06	D1	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
OTU_2163	2.23945868571983e-06	D7	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
OTU_2163	2.07931332756671e-06	D0	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
OTU_2163	1.65914704412772e-05	D5	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
OTU_2163	2.92902918675002e-06	D3	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
OTU_2187	0	D6	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2187	0	D3	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2187	0	D5	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2187	1.20694787178351e-05	D1	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2187	8.69236145102143e-05	D0	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2187	0	D7	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2274	2.18009313357866e-06	D0	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_2274	0	D3	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_2274	6.73543930207176e-05	D1	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_2274	0	D6	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_2274	0	D7	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_2274	0	D5	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_2292	0	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2292	0.000143893587596007	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2292	1.26858854643476e-05	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2292	0	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2292	2.45329264733675e-05	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2292	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2301	0	D5	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_2301	0	D3	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_2301	3.88066037395673e-05	D0	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_2301	0	D7	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_2301	0	D6	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_2301	3.76415344231429e-05	D1	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_2309	0	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2309	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2309	2.60601085934613e-05	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2309	0.000132102784542833	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2309	4.69218144722026e-05	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2309	0	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2314	1.75210780696937e-05	D3	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2314	1.90988715863659e-05	D6	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2314	4.22756698427758e-06	D1	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2314	2.44413535649438e-05	D5	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2314	6.4579794158229e-06	D7	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2314	2.17902902466661e-06	D0	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2325	8.32533956210073e-06	D6	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	uncultured__Fusobacteria__bacterium
OTU_2325	1.26192348185535e-05	D1	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	uncultured__Fusobacteria__bacterium
OTU_2325	0	D5	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	uncultured__Fusobacteria__bacterium
OTU_2325	4.99608889475318e-05	D7	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	uncultured__Fusobacteria__bacterium
OTU_2325	1.26803671534095e-05	D0	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	uncultured__Fusobacteria__bacterium
OTU_2325	1.45959831854273e-06	D3	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	uncultured__Fusobacteria__bacterium
OTU_2328	1.44491966246677e-06	D3	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2328	0.00359252024408904	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2328	0	D5	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2328	0	D6	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2328	0	D7	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2328	0.00182152281943587	D1	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_233	0.000135658394707616	D0	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina
OTU_233	0	D3	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina
OTU_233	6.22768938302229e-06	D1	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina
OTU_233	0	D6	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina
OTU_233	0	D7	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina
OTU_233	0	D5	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfosarcina
OTU_2339	0.00553060777406244	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2339	0.000341418056650303	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2339	3.2062047979674e-05	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2339	0.00353829619976769	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2339	0.000935911845975605	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2339	0.00159757223092561	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2340	0.000999204840595028	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_2340	0	D5	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_2340	0	D3	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_2340	0.000108000205784294	D1	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_2340	0	D7	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_2340	0	D6	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	uncultured
OTU_2344	0	D3	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__soil__bacterium	uncultured__bacterium
OTU_2344	2.27850352886958e-05	D1	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__soil__bacterium	uncultured__bacterium
OTU_2344	0	D5	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__soil__bacterium	uncultured__bacterium
OTU_2344	0.000577001873442912	D0	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__soil__bacterium	uncultured__bacterium
OTU_2344	0	D6	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__soil__bacterium	uncultured__bacterium
OTU_2344	0	D7	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__soil__bacterium	uncultured__bacterium
OTU_2365	7.65862812732177e-05	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2365	0.000271809004478459	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2365	7.88892395077313e-07	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2365	2.89964334386871e-06	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2365	1.57813410950874e-06	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2365	0.000119932988901036	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2368	1.21919880592453e-05	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2368	2.49992208119831e-05	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2368	2.15094469491001e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2368	7.3210548305737e-06	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2368	2.82407857975153e-05	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2368	0	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2375	1.43199913822086e-06	D6	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured__bacterium
OTU_2375	3.50897459487309e-05	D1	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured__bacterium
OTU_2375	0.000139848150587827	D0	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured__bacterium
OTU_2375	0	D7	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured__bacterium
OTU_2375	0	D3	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured__bacterium
OTU_2375	0	D5	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured__bacterium
OTU_2396	5.84800862260448e-06	D3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2396	0	D7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2396	3.16948120851954e-05	D5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2396	0	D1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2396	1.48718484389174e-05	D6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2396	2.18049244241319e-06	D0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2401	6.34081295939394e-06	D1	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__organism	uncultured__bacterium
OTU_2401	0	D3	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__organism	uncultured__bacterium
OTU_2401	0	D5	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__organism	uncultured__bacterium
OTU_2401	5.38470787888712e-05	D0	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__organism	uncultured__bacterium
OTU_2401	0	D6	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__organism	uncultured__bacterium
OTU_2401	0	D7	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__organism	uncultured__bacterium
OTU_2442	0.000413182647877555	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2442	2.17795536901136e-05	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2442	3.45568598671312e-06	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2442	7.88892395077313e-07	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2442	7.5817310608358e-07	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2442	0.000147918175289402	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2468	0	D5	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_2468	0	D3	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_2468	9.13241775896447e-05	D1	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_2468	0	D7	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_2468	0	D6	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_2468	2.18049244241319e-06	D0	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_2473	0	D6	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2473	7.54299115199836e-05	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2473	0	D3	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2473	0	D7	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2473	0.000111611843479605	D1	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2473	0	D5	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Aminobacterium
OTU_2480	0	D1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2480	6.5904255913373e-06	D7	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2480	1.57218606660841e-05	D5	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2480	2.17902902466661e-06	D0	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2480	8.55502408748058e-06	D6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2480	1.50952510340247e-06	D3	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2525	0	D5	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_2525	0	D6	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_2525	0	D7	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_2525	4.35600810906376e-06	D3	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_2525	0.0001179267739606	D0	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_2525	0.000101146224012448	D1	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_254	0	D7	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila
OTU_254	2.11903914289105e-06	D1	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila
OTU_254	0	D6	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila
OTU_254	3.99048493037519e-05	D0	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila
OTU_254	0	D3	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila
OTU_254	0	D5	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	Desulfopila
OTU_2547	2.6008932585388e-05	D0	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermovirga
OTU_2547	0	D6	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermovirga
OTU_2547	0	D3	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermovirga
OTU_2547	6.28216242601498e-05	D1	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermovirga
OTU_2547	0	D5	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermovirga
OTU_2547	7.48525404952245e-07	D7	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermovirga
OTU_2595	1.44982167193435e-06	D5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2595	0	D7	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2595	8.25814491403824e-05	D3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2595	0.0291651719339321	D1	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2595	0.00555016050669555	D0	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2595	0	D6	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2605	0.000580135471683239	D1	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2605	0.00346807571015704	D0	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2605	0	D7	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2605	4.32688766755743e-06	D3	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2605	0	D5	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2605	0	D6	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2607	0.000146493274707316	D5	Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae__UCG-011
OTU_2607	0.000575217634696034	D0	Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae__UCG-011
